instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,month
15078,2012-09-25,Winter,2012,9,10,0,Tuesday,1,Clear,0.56,0.5303,0.52,0.2985,45.0,125,170,September
15079,2012-09-25,Winter,2012,9,11,0,Tuesday,1,Clear,0.6,0.6212,0.46,0.2985,63.0,155,218,September
15080,2012-09-25,Winter,2012,9,12,0,Tuesday,1,Clear,0.62,0.6212,0.43,0.2836,69.0,233,302,September
15081,2012-09-25,Winter,2012,9,13,0,Tuesday,1,Clear,0.64,0.6212,0.47,0.2537,48.0,257,305,September
15082,2012-09-25,Winter,2012,9,14,0,Tuesday,1,Clear,0.66,0.6212,0.39,0.3284,80.0,213,293,September
15083,2012-09-25,Winter,2012,9,15,0,Tuesday,1,Clear,0.66,0.6212,0.36,0.3284,56.0,247,303,September
15084,2012-09-25,Winter,2012,9,16,0,Tuesday,1,Clear,0.66,0.6212,0.39,0.2985,59.0,436,495,September
15085,2012-09-25,Winter,2012,9,17,0,Tuesday,1,Clear,0.66,0.6212,0.39,0.2836,107.0,860,967,September
15086,2012-09-25,Winter,2012,9,18,0,Tuesday,1,Clear,0.64,0.6212,0.41,0.2239,64.0,758,822,September
15087,2012-09-25,Winter,2012,9,19,0,Tuesday,1,Clear,0.62,0.6212,0.5,0.2537,49.0,490,539,September
15088,2012-09-25,Winter,2012,9,20,0,Tuesday,1,Clear,0.6,0.6212,0.56,0.2985,37.0,388,425,September
15089,2012-09-25,Winter,2012,9,21,0,Tuesday,1,Clear,0.6,0.6212,0.56,0.2985,34.0,263,297,September
15090,2012-09-25,Winter,2012,9,22,0,Tuesday,1,Clear,0.6,0.6212,0.56,0.2836,14.0,174,188,September
15091,2012-09-25,Winter,2012,9,23,0,Tuesday,1,Clear,0.6,0.6212,0.56,0.3284,9.0,89,98,September
15092,2012-09-26,Winter,2012,9,0,0,Wednesday,1,Clear,0.58,0.5455,0.64,0.2985,6.0,34,40,September
15093,2012-09-26,Winter,2012,9,1,0,Wednesday,1,Clear,0.58,0.5455,0.64,0.3284,10.0,19,29,September
15094,2012-09-26,Winter,2012,9,2,0,Wednesday,1,Mist,0.58,0.5455,0.64,0.2836,2.0,15,17,September
15095,2012-09-26,Winter,2012,9,3,0,Wednesday,1,Mist,0.58,0.5455,0.64,0.2836,4.0,6,10,September
15096,2012-09-26,Winter,2012,9,4,0,Wednesday,1,Clear,0.56,0.5303,0.73,0.2537,2.0,12,14,September
15097,2012-09-26,Winter,2012,9,5,0,Wednesday,1,Clear,0.56,0.5303,0.73,0.2239,1.0,35,36,September
15098,2012-09-26,Winter,2012,9,6,0,Wednesday,1,Clear,0.54,0.5152,0.73,0.194,3.0,179,182,September
15099,2012-09-26,Winter,2012,9,7,0,Wednesday,1,Clear,0.54,0.5152,0.77,0.1343,9.0,523,532,September
15100,2012-09-26,Winter,2012,9,8,0,Wednesday,1,Clear,0.56,0.5303,0.73,0.2985,30.0,808,838,September
15101,2012-09-26,Winter,2012,9,9,0,Wednesday,1,Clear,0.6,0.6061,0.64,0.194,27.0,307,334,September
15102,2012-09-26,Winter,2012,9,10,0,Wednesday,1,Clear,0.6,0.5909,0.73,0.2836,29.0,156,185,September
15103,2012-09-26,Winter,2012,9,11,0,Wednesday,1,Clear,0.64,0.6212,0.61,0.2537,46.0,181,227,September
15104,2012-09-26,Winter,2012,9,12,0,Wednesday,1,Clear,0.68,0.6364,0.61,0.2239,56.0,260,316,September
15105,2012-09-26,Winter,2012,9,13,0,Wednesday,1,Clear,0.7,0.6515,0.58,0.2239,67.0,273,340,September
15106,2012-09-26,Winter,2012,9,14,0,Wednesday,1,Clear,0.74,0.6667,0.48,0.2836,60.0,217,277,September
15107,2012-09-26,Winter,2012,9,15,0,Wednesday,1,Clear,0.74,0.6667,0.48,0.2985,69.0,231,300,September
15108,2012-09-26,Winter,2012,9,16,0,Wednesday,1,Clear,0.74,0.6667,0.45,0.2836,71.0,397,468,September
15109,2012-09-26,Winter,2012,9,17,0,Wednesday,1,Clear,0.74,0.6667,0.48,0.2985,77.0,876,953,September
15110,2012-09-26,Winter,2012,9,18,0,Wednesday,1,Clear,0.74,0.6667,0.48,0.2239,69.0,815,884,September
15111,2012-09-26,Winter,2012,9,19,0,Wednesday,1,Clear,0.7,0.6515,0.54,0.1642,38.0,589,627,September
15112,2012-09-26,Winter,2012,9,20,0,Wednesday,1,Clear,0.66,0.6212,0.69,0.194,45.0,389,434,September
15113,2012-09-26,Winter,2012,9,21,0,Wednesday,1,Clear,0.66,0.6212,0.65,0.194,32.0,328,360,September
15114,2012-09-26,Winter,2012,9,22,0,Wednesday,1,Light Snow,0.62,0.6061,0.69,0.194,21.0,194,215,September
15115,2012-09-26,Winter,2012,9,23,0,Wednesday,1,Mist,0.6,0.5758,0.78,0.2537,13.0,102,115,September
15116,2012-09-27,Winter,2012,9,0,0,Thursday,1,Clear,0.6,0.5758,0.78,0.0896,5.0,60,65,September
15117,2012-09-27,Winter,2012,9,1,0,Thursday,1,Clear,0.6,0.5758,0.78,0.0896,5.0,16,21,September
15118,2012-09-27,Winter,2012,9,2,0,Thursday,1,Clear,0.6,0.5758,0.78,0.0896,3.0,13,16,September
15119,2012-09-27,Winter,2012,9,3,0,Thursday,1,Clear,0.6,0.5758,0.78,0.0,0.0,7,7,September
15120,2012-09-27,Winter,2012,9,4,0,Thursday,1,Clear,0.56,0.5303,0.94,0.1343,2.0,6,8,September
15121,2012-09-27,Winter,2012,9,5,0,Thursday,1,Clear,0.58,0.5455,0.83,0.0,2.0,64,66,September
15122,2012-09-27,Winter,2012,9,6,0,Thursday,1,Clear,0.56,0.5303,0.88,0.0896,5.0,164,169,September
15123,2012-09-27,Winter,2012,9,7,0,Thursday,1,Clear,0.6,0.5758,0.78,0.0,12.0,546,558,September
15124,2012-09-27,Winter,2012,9,8,0,Thursday,1,Clear,0.62,0.6061,0.71,0.0896,20.0,774,794,September
15125,2012-09-27,Winter,2012,9,9,0,Thursday,1,Clear,0.66,0.6212,0.65,0.0,30.0,305,335,September
15126,2012-09-27,Winter,2012,9,10,0,Thursday,1,Mist,0.7,0.6515,0.51,0.2836,40.0,168,208,September
15127,2012-09-27,Winter,2012,9,11,0,Thursday,1,Mist,0.72,0.6667,0.51,0.1642,67.0,227,294,September
15128,2012-09-27,Winter,2012,9,12,0,Thursday,1,Mist,0.74,0.6667,0.48,0.1343,63.0,272,335,September
15129,2012-09-27,Winter,2012,9,13,0,Thursday,1,Mist,0.74,0.6667,0.48,0.0,61.0,265,326,September
15130,2012-09-27,Winter,2012,9,14,0,Thursday,1,Mist,0.76,0.6818,0.45,0.0896,44.0,214,258,September
15131,2012-09-27,Winter,2012,9,15,0,Thursday,1,Mist,0.76,0.6818,0.45,0.0,41.0,255,296,September
15132,2012-09-27,Winter,2012,9,16,0,Thursday,1,Mist,0.72,0.6667,0.58,0.3284,73.0,399,472,September
15133,2012-09-27,Winter,2012,9,17,0,Thursday,1,Mist,0.66,0.6212,0.69,0.2985,87.0,818,905,September
15134,2012-09-27,Winter,2012,9,18,0,Thursday,1,Mist,0.66,0.6212,0.69,0.2239,77.0,822,899,September
15135,2012-09-27,Winter,2012,9,19,0,Thursday,1,Clear,0.66,0.6212,0.65,0.1343,48.0,511,559,September
15136,2012-09-27,Winter,2012,9,20,0,Thursday,1,Mist,0.64,0.6061,0.69,0.2239,45.0,412,457,September
15137,2012-09-27,Winter,2012,9,21,0,Thursday,1,Light Snow,0.62,0.5758,0.83,0.2985,18.0,235,253,September
15138,2012-09-27,Winter,2012,9,22,0,Thursday,1,Light Snow,0.62,0.5758,0.83,0.2985,2.0,45,47,September
15139,2012-09-27,Winter,2012,9,23,0,Thursday,1,Light Snow,0.62,0.5758,0.83,0.1642,1.0,44,45,September
15140,2012-09-28,Winter,2012,9,0,0,Friday,1,Light Snow,0.6,0.5455,0.88,0.1642,2.0,15,17,September
15141,2012-09-28,Winter,2012,9,1,0,Friday,1,Light Snow,0.6,0.5455,0.88,0.0,0.0,13,13,September
15142,2012-09-28,Winter,2012,9,2,0,Friday,1,Light Snow,0.6,0.5455,0.88,0.2985,1.0,9,10,September
15143,2012-09-28,Winter,2012,9,3,0,Friday,1,Mist,0.6,0.5606,0.83,0.1343,0.0,7,7,September
15144,2012-09-28,Winter,2012,9,4,0,Friday,1,Light Snow,0.56,0.5303,0.88,0.1045,2.0,10,12,September
15145,2012-09-28,Winter,2012,9,5,0,Friday,1,Clear,0.56,0.5303,0.88,0.0,1.0,37,38,September
15146,2012-09-28,Winter,2012,9,6,0,Friday,1,Mist,0.56,0.5303,0.94,0.0896,2.0,136,138,September
15147,2012-09-28,Winter,2012,9,7,0,Friday,1,Mist,0.56,0.5303,0.94,0.0,10.0,384,394,September
15148,2012-09-28,Winter,2012,9,8,0,Friday,1,Clear,0.6,0.5606,0.83,0.0896,31.0,674,705,September
15149,2012-09-28,Winter,2012,9,9,0,Friday,1,Mist,0.62,0.5758,0.83,0.1045,27.0,399,426,September
15150,2012-09-28,Winter,2012,9,10,0,Friday,1,Mist,0.64,0.5909,0.78,0.1343,51.0,194,245,September
15151,2012-09-28,Winter,2012,9,11,0,Friday,1,Mist,0.66,0.6212,0.69,0.0,109.0,252,361,September
15152,2012-09-28,Winter,2012,9,12,0,Friday,1,Mist,0.7,0.6515,0.54,0.2537,94.0,286,380,September
15153,2012-09-28,Winter,2012,9,13,0,Friday,1,Mist,0.7,0.6515,0.51,0.2537,106.0,304,410,September
15154,2012-09-28,Winter,2012,9,14,0,Friday,1,Mist,0.7,0.6515,0.54,0.2537,105.0,294,399,September
15155,2012-09-28,Winter,2012,9,15,0,Friday,1,Mist,0.68,0.6364,0.54,0.2836,104.0,288,392,September
15156,2012-09-28,Winter,2012,9,16,0,Friday,1,Mist,0.66,0.6212,0.5,0.2239,83.0,419,502,September
15157,2012-09-28,Winter,2012,9,17,0,Friday,1,Mist,0.66,0.6212,0.54,0.2985,101.0,707,808,September
15158,2012-09-28,Winter,2012,9,18,0,Friday,1,Mist,0.64,0.6212,0.5,0.2239,58.0,609,667,September
15159,2012-09-28,Winter,2012,9,19,0,Friday,1,Light Snow,0.62,0.6212,0.5,0.2537,38.0,470,508,September
15160,2012-09-28,Winter,2012,9,20,0,Friday,1,Light Snow,0.6,0.6212,0.53,0.1642,32.0,304,336,September
15161,2012-09-28,Winter,2012,9,21,0,Friday,1,Light Snow,0.6,0.6212,0.53,0.194,32.0,205,237,September
15162,2012-09-28,Winter,2012,9,22,0,Friday,1,Mist,0.58,0.5455,0.53,0.2239,30.0,190,220,September
15163,2012-09-28,Winter,2012,9,23,0,Friday,1,Mist,0.56,0.5303,0.56,0.194,26.0,164,190,September
15164,2012-09-29,Winter,2012,9,0,0,Saturday,0,Clear,0.54,0.5152,0.6,0.2239,15.0,134,149,September
15165,2012-09-29,Winter,2012,9,1,0,Saturday,0,Clear,0.54,0.5152,0.6,0.2239,12.0,89,101,September
15166,2012-09-29,Winter,2012,9,2,0,Saturday,0,Mist,0.54,0.5152,0.56,0.2239,12.0,80,92,September
15167,2012-09-29,Winter,2012,9,3,0,Saturday,0,Mist,0.52,0.5,0.59,0.194,4.0,25,29,September
15168,2012-09-29,Winter,2012,9,4,0,Saturday,0,Clear,0.52,0.5,0.59,0.2537,6.0,8,14,September
15169,2012-09-29,Winter,2012,9,5,0,Saturday,0,Clear,0.5,0.4848,0.63,0.194,2.0,13,15,September
15170,2012-09-29,Winter,2012,9,6,0,Saturday,0,Clear,0.5,0.4848,0.63,0.2537,4.0,33,37,September
15171,2012-09-29,Winter,2012,9,7,0,Saturday,0,Clear,0.48,0.4697,0.67,0.2836,12.0,61,73,September
15172,2012-09-29,Winter,2012,9,8,0,Saturday,0,Clear,0.5,0.4848,0.68,0.2836,37.0,174,211,September
15173,2012-09-29,Winter,2012,9,9,0,Saturday,0,Clear,0.5,0.4848,0.63,0.194,69.0,263,332,September
15174,2012-09-29,Winter,2012,9,10,0,Saturday,0,Clear,0.54,0.5152,0.56,0.2537,17.0,338,472,September
15175,2012-09-29,Winter,2012,9,11,0,Saturday,0,Clear,0.56,0.5303,0.52,0.2836,17.0,446,663,September
15176,2012-09-29,Winter,2012,9,12,0,Saturday,0,Clear,0.62,0.6212,0.41,0.2985,17.0,491,682,September
15177,2012-09-29,Winter,2012,9,13,0,Saturday,0,Clear,0.62,0.6212,0.41,0.2985,17.0,453,686,September
15178,2012-09-29,Winter,2012,9,14,0,Saturday,0,Clear,0.6,0.6212,0.4,0.2537,17.0,448,750,September
15179,2012-09-29,Winter,2012,9,15,0,Saturday,0,Clear,0.6,0.6212,0.43,0.2537,17.0,456,727,September
15180,2012-09-29,Winter,2012,9,16,0,Saturday,0,Clear,0.62,0.6212,0.41,0.2537,17.0,447,722,September
15181,2012-09-29,Winter,2012,9,17,0,Saturday,0,Clear,0.6,0.6212,0.38,0.3582,17.0,456,712,September
15182,2012-09-29,Winter,2012,9,18,0,Saturday,0,Clear,0.56,0.5303,0.46,0.194,17.0,420,594,September
15183,2012-09-29,Winter,2012,9,19,0,Saturday,0,Clear,0.52,0.5,0.55,0.1642,17.0,351,470,September
15184,2012-09-29,Winter,2012,9,20,0,Saturday,0,Clear,0.52,0.5,0.55,0.194,88.0,227,315,September
15185,2012-09-29,Winter,2012,9,21,0,Saturday,0,Clear,0.52,0.5,0.55,0.1343,73.0,219,292,September
15186,2012-09-29,Winter,2012,9,22,0,Saturday,0,Clear,0.5,0.4848,0.63,0.1045,48.0,173,221,September
15187,2012-09-29,Winter,2012,9,23,0,Saturday,0,Clear,0.5,0.4848,0.59,0.0896,35.0,161,196,September
15188,2012-09-30,Winter,2012,9,0,0,Sunday,0,Clear,0.5,0.4848,0.59,0.0,35.0,112,147,September
15189,2012-09-30,Winter,2012,9,1,0,Sunday,0,Clear,0.5,0.4848,0.59,0.0,31.0,85,116,September
15190,2012-09-30,Winter,2012,9,2,0,Sunday,0,Clear,0.48,0.4697,0.63,0.0,21.0,71,92,September
15191,2012-09-30,Winter,2012,9,3,0,Sunday,0,Clear,0.46,0.4545,0.67,0.0896,17.0,41,58,September
15192,2012-09-30,Winter,2012,9,4,0,Sunday,0,Clear,0.46,0.4545,0.67,0.0896,1.0,6,7,September
15193,2012-09-30,Winter,2012,9,5,0,Sunday,0,Clear,0.44,0.4394,0.72,0.0,1.0,9,10,September
15194,2012-09-30,Winter,2012,9,6,0,Sunday,0,Clear,0.44,0.4394,0.72,0.0896,2.0,20,22,September
15195,2012-09-30,Winter,2012,9,7,0,Sunday,0,Clear,0.44,0.4394,0.77,0.0,14.0,43,57,September
15196,2012-09-30,Winter,2012,9,8,0,Sunday,0,Clear,0.48,0.4697,0.67,0.1045,18.0,126,144,September
15197,2012-09-30,Winter,2012,9,9,0,Sunday,0,Clear,0.52,0.5,0.63,0.1045,74.0,211,285,September
15198,2012-09-30,Winter,2012,9,10,0,Sunday,0,Clear,0.58,0.5455,0.46,0.1642,17.0,319,479,September
15199,2012-09-30,Winter,2012,9,11,0,Sunday,0,Clear,0.6,0.6212,0.43,0.2239,17.0,369,591,September
15200,2012-09-30,Winter,2012,9,12,0,Sunday,0,Clear,0.62,0.6212,0.41,0.2985,17.0,474,680,September
15201,2012-09-30,Winter,2012,9,13,0,Sunday,0,Clear,0.62,0.6212,0.41,0.2537,17.0,414,594,September
15202,2012-09-30,Winter,2012,9,14,0,Sunday,0,Clear,0.62,0.6212,0.41,0.2537,17.0,404,612,September
15203,2012-09-30,Winter,2012,9,15,0,Sunday,0,Clear,0.64,0.6212,0.36,0.2537,17.0,419,649,September
15204,2012-09-30,Winter,2012,9,16,0,Sunday,0,Clear,0.64,0.6212,0.36,0.2239,17.0,446,648,September
15205,2012-09-30,Winter,2012,9,17,0,Sunday,0,Clear,0.62,0.6212,0.35,0.2836,17.0,380,575,September
15206,2012-09-30,Winter,2012,9,18,0,Sunday,0,Clear,0.52,0.5,0.59,0.4478,91.0,310,401,September
15207,2012-09-30,Winter,2012,9,19,0,Sunday,0,Light Snow,0.5,0.4848,0.72,0.1343,34.0,223,257,September
15208,2012-09-30,Winter,2012,9,20,0,Sunday,0,Light Snow,0.5,0.4848,0.72,0.1343,31.0,163,194,September
15209,2012-09-30,Winter,2012,9,21,0,Sunday,0,Clear,0.5,0.4848,0.68,0.0,19.0,104,123,September
15210,2012-09-30,Winter,2012,9,22,0,Sunday,0,Clear,0.48,0.4697,0.72,0.0,15.0,76,91,September
15211,2012-09-30,Winter,2012,9,23,0,Sunday,0,Clear,0.48,0.4697,0.72,0.0896,8.0,49,57,September
15212,2012-10-01,Winter,2012,10,0,0,Monday,1,Clear,0.46,0.4545,0.72,0.1045,6.0,39,45,October
15213,2012-10-01,Winter,2012,10,1,0,Monday,1,Clear,0.44,0.4394,0.77,0.0896,5.0,13,18,October
15214,2012-10-01,Winter,2012,10,2,0,Monday,1,Clear,0.46,0.4545,0.72,0.0,6.0,6,12,October
15215,2012-10-01,Winter,2012,10,3,0,Monday,1,Clear,0.44,0.4394,0.77,0.0,1.0,6,7,October
15216,2012-10-01,Winter,2012,10,4,0,Monday,1,Clear,0.42,0.4242,0.82,0.1045,0.0,10,10,October
15217,2012-10-01,Winter,2012,10,5,0,Monday,1,Clear,0.44,0.4394,0.77,0.0,2.0,34,36,October
15218,2012-10-01,Winter,2012,10,6,0,Monday,1,Clear,0.44,0.4394,0.77,0.1045,8.0,147,155,October
15219,2012-10-01,Winter,2012,10,7,0,Monday,1,Clear,0.44,0.4394,0.77,0.1642,13.0,470,483,October
15220,2012-10-01,Winter,2012,10,8,0,Monday,1,Mist,0.46,0.4545,0.77,0.1045,40.0,744,784,October
15221,2012-10-01,Winter,2012,10,9,0,Monday,1,Mist,0.52,0.5,0.63,0.0,26.0,314,340,October
15222,2012-10-01,Winter,2012,10,10,0,Monday,1,Clear,0.54,0.5152,0.56,0.0,44.0,135,179,October
15223,2012-10-01,Winter,2012,10,11,0,Monday,1,Clear,0.58,0.5455,0.46,0.0,76.0,196,272,October
15224,2012-10-01,Winter,2012,10,12,0,Monday,1,Mist,0.6,0.6212,0.43,0.1642,61.0,262,323,October
15225,2012-10-01,Winter,2012,10,13,0,Monday,1,Mist,0.6,0.6212,0.43,0.1642,80.0,225,305,October
15226,2012-10-01,Winter,2012,10,14,0,Monday,1,Mist,0.6,0.6212,0.43,0.1045,51.0,193,244,October
15227,2012-10-01,Winter,2012,10,15,0,Monday,1,Mist,0.62,0.6212,0.43,0.1343,95.0,234,329,October
15228,2012-10-01,Winter,2012,10,16,0,Monday,1,Mist,0.62,0.6212,0.46,0.2537,51.0,408,459,October
15229,2012-10-01,Winter,2012,10,17,0,Monday,1,Light Snow,0.56,0.5303,0.6,0.2537,65.0,791,856,October
15230,2012-10-01,Winter,2012,10,18,0,Monday,1,Light Snow,0.56,0.5303,0.64,0.1045,42.0,571,613,October
15231,2012-10-01,Winter,2012,10,19,0,Monday,1,Mist,0.54,0.5152,0.68,0.1045,33.0,483,516,October
15232,2012-10-01,Winter,2012,10,20,0,Monday,1,Light Snow,0.54,0.5152,0.68,0.0,11.0,251,262,October
15233,2012-10-01,Winter,2012,10,21,0,Monday,1,Mist,0.54,0.5152,0.73,0.1343,13.0,205,218,October
15234,2012-10-01,Winter,2012,10,22,0,Monday,1,Light Snow,0.54,0.5152,0.77,0.0896,17.0,190,207,October
15235,2012-10-01,Winter,2012,10,23,0,Monday,1,Light Snow,0.54,0.5152,0.77,0.0,17.0,88,105,October
15236,2012-10-02,Winter,2012,10,0,0,Tuesday,1,Mist,0.56,0.5303,0.73,0.0,1.0,30,31,October
15237,2012-10-02,Winter,2012,10,1,0,Tuesday,1,Mist,0.54,0.5152,0.77,0.1045,0.0,11,11,October
15238,2012-10-02,Winter,2012,10,2,0,Tuesday,1,Mist,0.54,0.5152,0.77,0.1045,0.0,2,2,October
15239,2012-10-02,Winter,2012,10,3,0,Tuesday,1,Mist,0.54,0.5152,0.88,0.194,1.0,4,5,October
15240,2012-10-02,Winter,2012,10,4,0,Tuesday,1,Mist,0.56,0.5303,0.83,0.0896,2.0,8,10,October
15241,2012-10-02,Winter,2012,10,5,0,Tuesday,1,Mist,0.56,0.5303,0.83,0.1343,1.0,42,43,October
15242,2012-10-02,Winter,2012,10,6,0,Tuesday,1,Light Snow,0.58,0.5455,0.83,0.1045,3.0,176,179,October
15243,2012-10-02,Winter,2012,10,7,0,Tuesday,1,Light Snow,0.58,0.5455,0.83,0.1045,4.0,256,260,October
15244,2012-10-02,Winter,2012,10,8,0,Tuesday,1,Light Snow,0.6,0.5455,0.88,0.0,6.0,128,134,October
15245,2012-10-02,Winter,2012,10,9,0,Tuesday,1,Light Snow,0.58,0.5455,0.88,0.1343,3.0,83,86,October
15246,2012-10-02,Winter,2012,10,10,0,Tuesday,1,Light Snow,0.58,0.5455,0.88,0.1343,3.0,42,45,October
15247,2012-10-02,Winter,2012,10,11,0,Tuesday,1,Light Snow,0.58,0.5455,0.94,0.1343,7.0,92,99,October
15248,2012-10-02,Winter,2012,10,12,0,Tuesday,1,Mist,0.6,0.5455,0.88,0.194,6.0,98,104,October
15249,2012-10-02,Winter,2012,10,13,0,Tuesday,1,Mist,0.6,0.5455,0.88,0.1343,6.0,148,154,October
15250,2012-10-02,Winter,2012,10,14,0,Tuesday,1,Light Snow,0.6,0.5455,0.88,0.1343,16.0,147,163,October
15251,2012-10-02,Winter,2012,10,15,0,Tuesday,1,Light Snow,0.62,0.5758,0.83,0.1343,14.0,195,209,October
15252,2012-10-02,Winter,2012,10,16,0,Tuesday,1,Light Snow,0.62,0.5606,0.88,0.1343,46.0,328,374,October
15253,2012-10-02,Winter,2012,10,17,0,Tuesday,1,Light Snow,0.62,0.5606,0.88,0.1045,38.0,677,715,October
15254,2012-10-02,Winter,2012,10,18,0,Tuesday,1,Light Snow,0.62,0.5455,0.94,0.0896,48.0,639,687,October
15255,2012-10-02,Winter,2012,10,19,0,Tuesday,1,Light Snow,0.62,0.5455,0.94,0.0,27.0,368,395,October
15256,2012-10-02,Winter,2012,10,20,0,Tuesday,1,Light Snow,0.62,0.5455,0.94,0.1343,20.0,286,306,October
15257,2012-10-02,Winter,2012,10,21,0,Tuesday,1,Light Snow,0.62,0.5455,0.94,0.1045,24.0,265,289,October
15258,2012-10-02,Winter,2012,10,22,0,Tuesday,1,Mist,0.62,0.5455,0.94,0.1045,28.0,212,240,October
15259,2012-10-02,Winter,2012,10,23,0,Tuesday,1,Mist,0.62,0.5455,0.94,0.0,11.0,87,98,October
15260,2012-10-03,Winter,2012,10,0,0,Wednesday,1,Light Snow,0.62,0.5455,0.94,0.0,5.0,47,52,October
15261,2012-10-03,Winter,2012,10,1,0,Wednesday,1,Mist,0.62,0.5455,0.94,0.0,3.0,16,19,October
15262,2012-10-03,Winter,2012,10,2,0,Wednesday,1,Mist,0.62,0.5455,0.94,0.0,2.0,7,9,October
15263,2012-10-03,Winter,2012,10,3,0,Wednesday,1,Mist,0.6,0.5152,0.94,0.0,0.0,7,7,October
15264,2012-10-03,Winter,2012,10,4,0,Wednesday,1,Mist,0.6,0.5,1.0,0.0,2.0,9,11,October
15265,2012-10-03,Winter,2012,10,5,0,Wednesday,1,Mist,0.62,0.5455,0.94,0.1045,2.0,32,34,October
15266,2012-10-03,Winter,2012,10,6,0,Wednesday,1,Mist,0.6,0.5152,0.94,0.1343,4.0,173,177,October
15267,2012-10-03,Winter,2012,10,7,0,Wednesday,1,Mist,0.6,0.5152,0.94,0.194,11.0,504,515,October
15268,2012-10-03,Winter,2012,10,8,0,Wednesday,1,Mist,0.62,0.5606,0.88,0.1045,28.0,781,809,October
15269,2012-10-03,Winter,2012,10,9,0,Wednesday,1,Mist,0.62,0.5758,0.83,0.194,30.0,332,362,October
15270,2012-10-03,Winter,2012,10,10,0,Wednesday,1,Clear,0.66,0.6061,0.78,0.1642,29.0,146,175,October
15271,2012-10-03,Winter,2012,10,11,0,Wednesday,1,Clear,0.66,0.6061,0.78,0.1642,52.0,178,230,October
15272,2012-10-03,Winter,2012,10,12,0,Wednesday,1,Mist,0.7,0.6515,0.7,0.1045,69.0,289,358,October
15273,2012-10-03,Winter,2012,10,13,0,Wednesday,1,Mist,0.7,0.6667,0.74,0.1045,55.0,224,279,October
15274,2012-10-03,Winter,2012,10,14,0,Wednesday,1,Mist,0.72,0.6818,0.7,0.1642,56.0,195,251,October
15275,2012-10-03,Winter,2012,10,15,0,Wednesday,1,Mist,0.72,0.6818,0.62,0.1642,59.0,260,319,October
15276,2012-10-03,Winter,2012,10,16,0,Wednesday,1,Mist,0.72,0.6667,0.58,0.0,42.0,436,478,October
15277,2012-10-03,Winter,2012,10,17,0,Wednesday,1,Clear,0.7,0.6515,0.65,0.0,84.0,833,917,October
15278,2012-10-03,Winter,2012,10,18,0,Wednesday,1,Clear,0.7,0.6515,0.65,0.0,54.0,756,810,October
15279,2012-10-03,Winter,2012,10,19,0,Wednesday,1,Clear,0.7,0.6515,0.65,0.0,49.0,544,593,October
15280,2012-10-03,Winter,2012,10,20,0,Wednesday,1,Clear,0.7,0.6515,0.65,0.0,48.0,449,497,October
15281,2012-10-03,Winter,2012,10,21,0,Wednesday,1,Mist,0.66,0.6212,0.74,0.0,14.0,195,209,October
15282,2012-10-03,Winter,2012,10,22,0,Wednesday,1,Clear,0.66,0.6212,0.74,0.0,9.0,232,241,October
15283,2012-10-03,Winter,2012,10,23,0,Wednesday,1,Mist,0.66,0.6061,0.78,0.0,21.0,199,220,October
15284,2012-10-04,Winter,2012,10,0,0,Thursday,1,Light Snow,0.64,0.5758,0.89,0.0,11.0,65,76,October
15285,2012-10-04,Winter,2012,10,1,0,Thursday,1,Mist,0.62,0.5455,0.94,0.0,2.0,23,25,October
15286,2012-10-04,Winter,2012,10,2,0,Thursday,1,Clear,0.64,0.5758,0.89,0.0,3.0,10,13,October
15287,2012-10-04,Winter,2012,10,3,0,Thursday,1,Mist,0.62,0.5606,0.88,0.0,5.0,6,11,October
15288,2012-10-04,Winter,2012,10,4,0,Thursday,1,Mist,0.64,0.5758,0.89,0.0,0.0,10,10,October
15289,2012-10-04,Winter,2012,10,5,0,Thursday,1,Light Snow,0.64,0.5758,0.89,0.1045,2.0,37,39,October
15290,2012-10-04,Winter,2012,10,6,0,Thursday,1,Light Snow,0.62,0.5455,0.94,0.0896,1.0,132,133,October
15291,2012-10-04,Winter,2012,10,7,0,Thursday,1,Mist,0.64,0.5758,0.89,0.0896,12.0,379,391,October
15292,2012-10-04,Winter,2012,10,8,0,Thursday,1,Clear,0.64,0.5758,0.89,0.0,27.0,711,738,October
15293,2012-10-04,Winter,2012,10,9,0,Thursday,1,Mist,0.64,0.5758,0.89,0.194,40.0,319,359,October
15294,2012-10-04,Winter,2012,10,10,0,Thursday,1,Mist,0.66,0.6061,0.83,0.1343,27.0,150,177,October
15295,2012-10-04,Winter,2012,10,11,0,Thursday,1,Mist,0.7,0.6515,0.7,0.1045,38.0,176,214,October
15296,2012-10-04,Winter,2012,10,12,0,Thursday,1,Mist,0.72,0.6667,0.54,0.194,57.0,231,288,October
15297,2012-10-04,Winter,2012,10,13,0,Thursday,1,Mist,0.72,0.6667,0.58,0.3284,63.0,231,294,October
15298,2012-10-04,Winter,2012,10,14,0,Thursday,1,Clear,0.7,0.6515,0.61,0.2537,56.0,211,267,October
15299,2012-10-04,Winter,2012,10,15,0,Thursday,1,Clear,0.72,0.6667,0.54,0.2836,77.0,248,325,October
15300,2012-10-04,Winter,2012,10,16,0,Thursday,1,Clear,0.7,0.6515,0.54,0.2836,86.0,411,497,October
15301,2012-10-04,Winter,2012,10,17,0,Thursday,1,Clear,0.7,0.6515,0.51,0.2239,112.0,789,901,October
